"TYP";"ID";"WOJEWODZTWO";"POWIAT";"GMINA";"TERC";"MIEJSCOWOSC";"SIMC";"NAZWA_PELNA_STAND";"ULIC";"NR_PORZADKOWY";"X92";"Y92"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"14";"762089";"178809"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"18";"761395";"179025"
"AP";"6510224";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"25";"761445";"178954"
"AP";"6510223";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"37";"761186";"178941"
"AP";"6507310";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"51B";"761227";"179038"
"AP";"6510224";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"54";"761294";"178984"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"2";"761473";"179225"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"3";"761521";"179146"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"4";"761461";"179210"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"6";"761444";"179167"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"7";"761560";"179086"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"8";"761429";"179150"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"10";"761472";"179151"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"12";"761456";"179131"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"14";"761451";"179096"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"62";"761401";"179096"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"66";"761391";"179137"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"70";"761381";"179182"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"74";"761333";"179169"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"9";"761550";"179069"
"AP";"6507310";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"63";"761233";"179086"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"13";"761502";"179118"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"72";"761342";"179197"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"1";"761506";"179165"
"AP";"6507310";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"51";"761224";"179035"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"5";"761572";"179103"
"AP";"6507310";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"57";"761278";"179040"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"20";"761375";"178998"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"16";"761434";"179082"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"64";"761411";"179119"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"22";"761364";"178981"
"AP";"6507310";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"94";"761255";"179099"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"82";"761345";"179106"
"AP";"6510224";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"30";"761371";"178893"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"11";"761521";"179045"
"AP";"6510223";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BIESZCZADZKA";"01326";"48";"761234";"178990"
